danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster,id,names
0.656,0.807,-6.148,0.03,0.304,0.0,0.253,0.907,129.736,203840,7,6QfxUvYrvQey2KwK4r4Rao,Nacht voll Schatten
0.537,0.756,-8.783,0.0599,0.0837,0.000248,0.0879,0.617,179.996,191000,4,1Z6JcXlTUaPSmiVkN2530P,Wellblech
0.537,0.786,-9.333,0.113,0.288,0.877,0.127,0.315,174.987,170769,3,08tcRsFVnWVHm4fpYe7q02,Nimm mir die Angst
0.687,0.693,-4.856,0.0569,0.0124,5.44e-05,0.108,0.442,128.03,205653,6,5mWceciQV51RPCBQCLAm3U,Herzbeben
0.675,0.966,-2.94,0.0313,0.37,0.0565,0.0242,0.897,120.023,255720,7,5nu6DLPJ91h2lSKQuPDzYd,1000 Träume weit (Tornero)
0.732,0.827,-4.934,0.0355,0.172,0.0,0.352,0.774,129.993,188027,7,4FZmjzFP31JGVPnpWanMEo,Idiot - Version 2011
0.699,0.813,-4.717,0.0968,0.587,0.0,0.11,0.636,119.981,217847,7,3PeZRzO7dHCWFCOCv6HoGe,Achterbahn
0.727,0.826,-5.505,0.0347,0.18,0.0,0.0655,0.929,132.948,222333,7,2Nv773K16hckJrb3Ir7wOu,Wahnsinn
0.798,0.74,-4.865,0.0459,0.042,1.96e-06,0.157,0.834,128.065,219720,7,1cSXzDZt8vzuUp2XREQEJN,Atemlos durch die Nacht
0.723,0.899,-2.428,0.0345,0.246,0.0,0.118,0.591,121.054,210133,7,70fRUZsAxNKuxTy8gp4nKT,Ich will immer wieder... dieses Fieber spür'n
0.684,0.872,-3.02,0.0444,0.0376,0.0,0.0677,0.554,126.005,198813,7,1CINbWotyT3WDt9EDh3cww,Mein Herz
0.666,0.973,-4.448,0.0959,0.0882,0.0,0.22,0.738,126.044,227667,7,3XdcsBr5oMyeHhkBKmgj4S,Marathon
0.628,0.945,-4.81,0.0407,0.00302,0.00195,0.372,0.965,128.011,229520,7,2jMBfQpqT76M1iMiXgNZZ3,Warum hast Du nicht nein gesagt - Pop Mix
0.803,0.699,-4.343,0.0297,0.23,0.0,0.176,0.821,128.004,200933,7,0rZtsXzD2byljMFshSStcM,Paris - Single Version
0.769,0.93,-2.028,0.0391,0.124,0.0,0.0709,0.978,122.005,232053,7,0m89E9zmNzOGuuZWEvZZGm,A Mann für Amore - Single Mix
0.703,0.938,-2.866,0.0384,0.112,0.0,0.319,0.747,126.962,289773,7,3ZmQjNmGSVfo37tTws8EU9,Die Hölle morgen früh
0.793,0.85,-6.696,0.0503,0.297,0.0056,0.0527,0.856,115.966,228093,7,65wKbNqjUTmdyk47Z31Czm,Du hast mich tausendmal belogen
0.738,0.592,-9.478,0.0408,0.00341,0.0,0.139,0.906,127.976,215843,0,0eZyB2PzHQHSdGrIcd6n31,Die Tanzfläche brennt
0.73,0.834,-4.678,0.0417,0.375,0.0,0.359,0.874,115.973,218280,7,2sDkaVxOik75nv1I77zk5G,Te Quiero
0.685,0.89,-3.823,0.0534,0.12,0.0,0.546,0.78,125.02,196467,1,47owqHZeQ8b5wyPASIN2Np,Zuckerpuppen
0.631,0.902,-4.257,0.049,0.0489,0.0,0.365,0.899,140.094,210067,7,01NNrO46sCI1hHwLACTBZQ,Schatzi Schenk Mir Ein Foto
0.774,0.824,-6.687,0.0333,0.0133,0.000138,0.162,0.936,129.985,206600,7,3VkDrOTzYKMjtPRRKquYp7,Du bist ein Wunder - Tanzbar!
0.61,0.983,-3.683,0.0531,0.00564,0.000109,0.283,0.592,131.963,191787,7,6NtzdIkxZXFWptyhzJ7hea,Ich sterb für dich - RMX
0.506,0.998,-1.502,0.132,0.066,0.0,0.468,0.539,144.922,221440,1,49RTrYhydcQGGm4RxUtVhv,Nur noch Schuhe an - Party-Version 2013
0.5,0.997,-4.391,0.28,0.114,0.0,0.553,0.248,139.922,212040,1,3oiRz6OtpChceEylSgZNJF,Ich bin solo - Technoversion
0.639,0.986,-3.932,0.127,0.0428,0.0,0.339,0.916,126.008,187453,7,5k7Gu7IDYFEDgNazdpBIUt,I sing a Liad für di - Disco-Rock-Remix
0.619,0.998,-3.658,0.0506,0.0161,0.0,0.347,0.949,140.057,220000,7,1X0XcqGaofdhLpIY6ljXKP,Lotusblume
0.735,0.762,-4.784,0.0726,0.0207,3.54e-05,0.246,0.756,125.958,208037,7,6sfVt6lPKNJvd1k06A3Aq0,Himmelblaue Augen - Fosco Party Remix
0.673,0.994,-0.776,0.149,0.142,1.16e-06,0.33,0.541,134.061,195227,1,1XMaCb2dtzJ79evyclfhaA,Pretty Belinda / Schlauchboot
0.569,0.86,-5.008,0.049,0.0217,0.0,0.372,0.469,109.957,217680,1,2XEwnFyQhDBHq6rFEaAOQj,Verdammt Ich lieb' dich
0.709,0.778,-5.865,0.0347,0.162,1.39e-06,0.0962,0.63,119.974,197840,7,2Yh6gZknLvFlZIPd9TzotN,Du hast mich tausendmal belogen - Remix 2013
0.614,0.986,-2.644,0.0529,0.146,0.0,0.0717,0.443,125.963,206213,7,4JoWZaASliMo4WISlnt8pL,Joana ... Du geile Sau
0.72,0.499,-13.947,0.0468,0.328,1.56e-06,0.225,0.757,124.08,217387,0,4J7EocpVLUZSU3m6E7O6re,Aber bitte mit Sahne
0.709,0.689,-13.563,0.149,0.16,0.0,0.104,0.925,126.525,187200,0,0ObItSI2K1SP6uJPdHSyb9,Anita
0.708,0.912,-4.718,0.0658,0.286,0.0,0.336,0.728,127.469,224667,7,687anwxZ267LHbA4bw1Enq,Mit 66 Jahren
0.819,0.708,-4.706,0.0603,0.0157,8.23e-05,0.0811,0.363,127.984,185218,6,3fpUY1SHNAt76Hj1RbIF4z,"Biste braun, kriegste Fraun - Version 2015"
0.515,0.584,-10.353,0.0571,0.2,0.0,0.0981,0.604,119.618,262547,0,0rJ6zR9AFRCSJBxYBGIXhA,Du entschuldige - i kenn' di
0.554,0.904,-3.735,0.0963,0.0323,0.0,0.322,0.411,128.98,217280,1,4IXxoFmHujKVqZL6BKMZh4,Sweet Caroline - Single Version
0.677,0.492,-11.911,0.0455,0.18,0.0,0.16,0.962,130.329,186053,0,1rN5NmqLUBwAlacJreDnR9,Fiesta Mexicana
0.73,0.816,-4.082,0.03,0.0104,1.29e-06,0.0953,0.811,130.085,231547,7,7sLsmRBu9JWz40SwG3O5B6,Braungebrannte Haut - Remix
0.506,0.967,-3.555,0.0378,0.0203,0.073,0.398,0.666,118.876,261373,1,7b09H5Roy7Il8KwfNX6q0e,Joana - Party-Remix 2010
0.834,0.751,-5.853,0.0437,0.0375,0.0,0.125,0.651,128.055,203280,7,4ghBNJulVYrvnW7aoKJxoz,"Verlieben, verloren, vergessen, verzeih'n - Tanzbar!"
0.697,0.762,-6.393,0.045,0.528,1.73e-06,0.422,0.92,126.164,196253,1,1ewNSEjaSpjLQTgfk1JaZG,Er hat ein knallrotes Gummiboot
0.605,0.969,-5.479,0.032,0.00144,0.0115,0.176,0.504,146.081,239973,4,4qe18rCVPpZhyKa12voLZi,Griechischer Wein - Radio Edit
0.548,0.973,-5.066,0.0853,0.0779,0.22,0.0496,0.867,113.077,214627,7,1UYWocoT1yNBAedYF7UBZw,Wenn i mit dir tanz
0.661,0.997,-2.738,0.0439,0.315,2.05e-05,0.194,0.95,128.001,161052,7,5X608WDrAIjhrQw1F7xsN0,Ramalamadingdong
0.681,0.996,-2.33,0.128,0.157,0.0,0.333,0.875,125.97,162265,7,4AgZa2I4Z2tUk5bBshSPMk,Tanze Samba mit mir
0.692,0.995,-0.931,0.184,0.17,0.0,0.877,0.485,133.999,204627,1,4VOBnHTd4kZWq91IMAVTw1,Pretty Belinda / Skilift - Jagertee Mix
0.874,0.828,-7.225,0.03,0.0865,0.0,0.149,0.968,126.998,191640,7,0QUXAcTdhrT27DbfuuphyW,Ziwui Ziwui
0.711,0.7,-12.559,0.0366,0.395,5.71e-05,0.0754,0.868,104.312,221200,0,1mOIOim4QHFVKavrJQ8G90,Schickeria
0.68,0.995,-2.721,0.0434,0.0857,1.78e-06,0.32,0.837,138.009,205427,7,2ixbRLCb11eHKYW5kRyRDH,Anita
0.658,0.966,-4.551,0.0494,0.117,1.07e-05,0.901,0.937,116.565,187960,1,3wx5BXdMwTECAQXoturLvF,"Sag mir quando, sag mir wann"
0.797,0.812,-3.444,0.0718,0.167,0.0,0.115,0.455,128.056,171013,7,5jgYvfbfT55Ie9oWIgcCV9,"Biste braun, kriegste Fraun"
0.59,0.996,-0.21,0.0721,0.0994,0.0,0.911,0.703,94.016,243767,1,56OkGZ8KYcYCu1fFak8OGT,Lass uns schmutzig Liebe machen
0.725,0.9,-6.376,0.0649,0.185,0.0,0.581,0.923,105.769,227133,1,4VIntX5ulhuGKhwBmzFAaJ,Do the Limbo Dance
0.774,0.991,0.605,0.198,0.0411,0.0,0.208,0.716,138.004,236093,7,5Q3Yp71VIthcOM39Gvhj1T,20 cm
0.531,0.926,-3.082,0.0544,0.0914,0.0,0.695,0.645,83.989,175973,1,2jbRg7c3wiUZmOdVd0XZwr,Schöner fremder Mann
0.827,0.88,-5.776,0.0333,0.233,0.0,0.0946,0.98,111.968,148667,7,3KYW44MneMfHfiufNMmeQ4,Steirermen san very good
0.743,0.948,-4.297,0.0904,0.0177,0.0,0.163,0.84,127.007,215000,7,6z0Z2elqzCOH1zPFKytLhh,Mamacita - Single Version
0.695,0.833,-7.433,0.0753,0.0573,0.0,0.512,0.738,85.009,192893,1,22sV5bcNOExyHDoDsMd1cX,Hit the Road Jack
0.751,0.885,-3.034,0.0358,0.145,0.0,0.398,0.977,81.259,208512,7,0q0NmxsupLRKhSzDIT6SBS,Ab in den Süden - Neuaufnahme
0.574,0.885,-4.789,0.0567,0.0796,0.0,0.381,0.966,80.492,223960,7,72gZFHqoIyL0D4N0ZKQnXi,Ab in den Süden (Neuaufnahme)
0.575,0.855,-5.89,0.138,0.56,0.0,0.0682,0.877,125.284,159200,7,667HVkr7MavlBv2DhzQS3k,Tanze Samba mit mir
0.723,0.969,-4.516,0.142,0.0643,0.0,0.115,0.728,126.653,286800,7,54OR1VDpfkBuOY5zZjhZAY,YMCA - Original Version 1978
0.63,0.757,-5.04,0.0367,0.00761,1.09e-05,0.0462,0.971,162.479,140564,7,2lrRUnZjUMXTOWAMPpuUSe,Lets Twist Again
0.729,0.936,-7.536,0.0776,0.0129,0.000892,0.0367,0.598,131.986,194000,7,06hsdMbBxWGqBO0TV0Zrkf,Cotton Eye Joe
0.725,0.78,-4.25,0.0314,0.0881,0.0,0.153,0.474,128.022,167427,6,5AfpyosJUmaIQSLkoNbkl6,Mit dir will ich am Abgrund stehen - 2012 Version
0.883,0.951,-3.622,0.182,0.0798,0.0,0.281,0.901,100.018,198973,7,07uaRPr4YYcB35WQ4kU6vK,La Bomba
0.812,0.879,-10.998,0.0397,0.017,0.224,0.365,0.962,129.991,197960,0,5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl
0.626,0.917,-3.669,0.0397,0.0492,0.0,0.376,0.817,140.014,204667,7,4j8zZZWeP6Ijn5oKLlfelE,Schatzi schenk mir ein Foto
0.515,0.999,-1.828,0.221,0.11,0.0,0.834,0.219,139.965,210573,1,73iVOpsmFeBK4T7wFXAt2S,Ich bin solo
0.776,0.817,-3.918,0.0807,0.03,0.0,0.0601,0.713,130.108,208960,7,6Xm9gOTPG3Vm0a4sxb13i8,Kabinenparty feat. Joyce Muniz
0.731,0.999,-2.174,0.0929,0.0359,0.0,0.0265,0.931,141.094,178578,7,0NjLgGCwHAE0KhVTALxdCb,Die Nacht von Freitag auf Montag
0.731,0.853,-4.219,0.0363,0.0352,0.0,0.268,0.605,108.016,225360,7,1di1BEgJYzPvXUuinsYJGP,Everybody (Backstreet's Back) - Radio Edit
0.269,0.731,-4.195,0.041,0.491,0.0,0.652,0.547,128.725,152800,1,6lMIwD7qHfG9H3KOm1Ha48,"Siebzehn Jahr, blondes Haar"
0.635,0.971,-2.585,0.136,0.0686,0.0,0.367,0.745,140.086,215976,1,1RcWWgnw5fVm3wcNq11zBu,Mama Laudaaa
0.678,0.846,-4.429,0.0807,0.0277,0.00424,0.0675,0.79,135.991,215080,7,4ltpEffX5XJa8kqH8bqWna,Du hast den schönsten Arsch der Welt
0.754,0.835,-3.116,0.187,0.0338,0.0,0.307,0.68,131.922,204444,7,7gJc9SPshSHnLSqz2d0ETV,Hurra die Gams
0.73,0.997,-2.981,0.0952,0.0351,0.0,0.315,0.799,134.015,236551,7,06c7qJNlwuUNgOwgrj9z1Q,Eine Woche wach - Xtreme Schnee-Version
0.56,0.86,-3.656,0.0391,0.167,0.0,0.328,0.634,120.737,256306,7,0EU1QSamfdveKFIlxN1jW0,Du entschuldige i kenn di
0.54,0.966,-3.075,0.0643,0.0133,0.00215,0.846,0.446,150.007,219027,1,19UGEZoMAqqaTEcEYNvsox,Jägermeister
0.627,0.801,-11.433,0.0487,0.609,7.32e-06,0.373,0.926,116.102,218520,0,4OjJAGDDZTLlTNeOMBl7UM,Volare (Nel Blu di Pinto di Blu)
0.886,0.89,-4.514,0.0367,0.0534,8.14e-05,0.0882,0.973,122.076,174289,7,36OT0MPuKQ7K9GwOBZbNdW,I'm Too Sexy (Auf Da Bierbank)
0.728,0.782,-4.951,0.0377,0.0529,0.437,0.118,0.814,127.987,174413,3,1jdBvqz23X9ndU7gXwLT7D,Shut the f*** up and Dance
0.673,0.994,-0.776,0.149,0.142,1.16e-06,0.33,0.541,134.061,195227,1,1XMaCb2dtzJ79evyclfhaA,Pretty Belinda Schlauchboot
0.787,0.752,-5.93,0.0341,0.0571,7.13e-06,0.0269,0.945,131.002,178427,7,0vv0pj95s4S0fSmn3Epoyh,Auf der Bruck trara - Radio Edit
0.428,0.952,-5.356,0.366,0.00204,0.0,0.212,0.618,134.975,231213,4,5WkGqlL69WNaf8qANmNjY1,Que Sera Sera
0.64,0.746,-4.552,0.424,0.00744,0.0,0.103,0.179,131.892,204947,4,1v5ux3K8vE1CWxDa0PVyGu,Disco Pogo - Atzen Musik Mix
0.468,0.956,-5.3,0.193,0.133,9.13e-05,0.185,0.366,105.034,209893,6,6WO6P5K055MwoFuSml2551,Boten Anna - German Version
0.81,0.943,-3.428,0.0431,0.00288,2.12e-05,0.0678,0.89,135.081,217133,7,0kuYRYDMsiWx1oU7WeZPN1,"Wahnsinn (...Hölle, Hölle, Hölle) - Undvonvorneundvonhinten- Mix"
0.602,0.999,-3.598,0.324,0.0011,0.0,0.0981,0.377,138.027,281000,4,5Dm0hcF2rMBVmwdOEl67ea,Reiss die Hütte ab! (Chirpy Chirpy Cheep Cheep) - Version 2018
0.513,0.632,-7.603,0.0564,0.65,1.07e-05,0.462,0.866,112.275,158573,2,72CzdcyV37G7W5Bn0oBUzu,"Marmor, Stein und Eisen bricht"
0.406,0.408,-13.873,0.0387,0.743,0.0,0.261,0.58,148.081,244693,2,2f8Hc0w7BpDtzwoa6BHKec,Griechischer Wein
0.425,0.483,-9.956,0.0758,0.339,0.0,0.0207,0.399,133.308,284773,2,3IchfVcS6QwpKLFuRE1Qyd,Ich war noch niemals in New York
0.727,0.534,-8.101,0.0289,0.367,4.82e-05,0.152,0.889,137.037,193402,0,4fzDuDVOiOTg56O1BjtDVM,Die Schenste
0.615,0.812,-4.052,0.0773,0.062,0.0,0.226,0.375,127.968,203000,6,06sSAsjNx4eJawyXY3SXgB,Vamos a Marte (feat. Luis Fonsi)
0.828,0.85,-5.849,0.18,0.0541,6.14e-05,0.194,0.822,124.006,197366,7,3sxpjRUXC3MPhPuOCRkxAC,Ibiza
0.599,0.992,-3.506,0.0969,0.0128,0.0,0.383,0.372,138.105,241800,1,3DQ4U7YOBorXDyaGraMBE7,Kölsche Jung - Party Edit
0.796,0.828,-4.007,0.0544,0.157,4.47e-06,0.0373,0.899,97.994,170771,7,2HzCMR260KYuHo8vdWSUSN,Ich Sax Dir
0.527,0.942,-5.64,0.0366,0.0115,0.0,0.188,0.495,148.723,241307,4,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark
0.64,0.852,-8.119,0.0345,0.0243,1.82e-06,0.0497,0.793,122.902,246520,7,37Q5anxoGWYdRsyeXkkNoI,Heaven Is A Place On Earth
0.66,0.629,-12.359,0.0387,0.432,7.3e-05,0.172,0.324,111.926,340867,2,2v7ywbUzCgcVohHaKUcacV,Like a Prayer
0.685,0.584,-10.616,0.0276,0.29,0.01,0.124,0.94,134.546,302413,0,5vmRQ3zELMLUQPo2FLQ76x,Smalltown Boy
0.573,0.902,-7.638,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,7,2WfaOiMkCvy7F5fcp2zZ8L,Take on Me
0.489,0.482,-9.466,0.0275,0.417,0.00227,0.235,0.33,136.803,226706,2,4S1VYqwfkLit9mKVY3MXoo,Forever Young
0.671,0.373,-18.064,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,295893,0,2374M0fQpWi3dLnB54qaLX,Africa
0.678,0.727,-7.844,0.0258,0.117,0.00396,0.354,0.71,133.481,274467,0,4euAGZTszWPrriggYK0HG9,Lay All Your Love On Me
0.676,0.837,-5.253,0.0273,0.0926,0.0156,0.303,0.677,111.274,262093,7,3YOOWcLwujMc07Zloku0HA,Don't You (Forget About Me) - Remastered
0.431,0.723,-5.887,0.0568,0.145,0.0,0.374,0.19,130.141,267360,5,7wuJGgpTNzbUyn26IOY6rj,Total Eclipse of the Heart
0.741,0.892,-2.567,0.031,0.166,0.00189,0.0783,0.979,136.403,242337,7,4tcauy2xyIv1q0ckvQmc4H,Material Girl - 2024 Remaster
0.605,0.795,-7.168,0.0294,0.119,6.92e-06,0.125,0.581,105.81,302827,5,1LzFh1VZ0FLeUesOFEuhyl,The Whole Of The Moon - 2004 Remastered Version
0.386,0.916,-5.955,0.0741,0.105,0.00991,0.325,0.775,135.642,238107,4,1K1TFdBh7NrDyKiwiJEmsy,Pretty in Pink
0.645,0.795,-12.095,0.0527,0.347,0.00389,0.104,0.535,112.067,251489,0,4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World
0.532,0.887,-3.757,0.0335,0.0778,0.000206,0.294,0.794,122.509,249293,7,37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer
0.31,0.7,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386,255493,4,08mG3Y1vljYA6bvDt4Wqkj,Back In Black
0.692,0.711,-7.498,0.0317,0.225,0.0,0.12,0.875,125.135,216933,0,1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - 2005 Remaster
0.724,0.822,-4.374,0.0333,0.304,1.38e-05,0.0553,0.964,99.9,242733,7,6r8k1vznHrzlEKYxL4dZEe,La Isla Bonita
0.509,0.834,-6.205,0.0386,0.0183,0.0,0.0732,0.774,139.13,216053,7,0GONea6G2XdnHWjNZd6zt3,Summer Of '69
0.933,0.528,-6.472,0.161,0.112,0.312,0.163,0.754,109.967,214653,0,5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011
0.523,0.769,-5.855,0.0269,0.04,0.0,0.136,0.876,136.162,244587,7,0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster
0.743,0.836,-6.465,0.116,0.0804,0.0,0.384,0.82,113.375,188987,7,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered
0.541,0.959,-2.947,0.0505,0.0663,2.18e-06,0.344,0.812,122.805,222707,7,0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name
0.709,0.824,-8.824,0.0453,0.207,0.000307,0.0888,0.867,118.818,291293,0,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me)
0.477,0.471,-10.036,0.0277,0.193,1.76e-06,0.131,0.423,81.204,304787,5,1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster
0.701,0.944,-2.986,0.0455,0.0755,0.0,0.601,0.792,128.993,197707,1,5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl
0.916,0.72,-8.548,0.1,0.36,0.00016,0.0958,0.761,103.314,237000,0,5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved
0.671,0.712,-7.815,0.0476,0.429,0.0,0.103,0.462,113.805,248440,0,2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011
0.62,0.446,-14.451,0.0347,0.589,0.0299,0.0727,0.868,88.591,155880,2,3PzsbWSQdLCKDLxn7YZfkM,I'm On Fire
0.677,0.616,-13.826,0.032,0.458,0.0132,0.349,0.851,114.223,226333,0,2aEuA8PSqLa17Y4hKPj5rr,Cheri Cheri Lady
0.751,0.501,-12.151,0.0551,0.234,0.112,0.0467,0.902,167.057,190627,0,4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True)
0.5,0.501,-8.284,0.0376,0.462,0.0,0.26,0.623,144.438,153800,2,0cGG2EouYCEEC3xfa0tDFV,Tainted Love
0.734,0.58,-6.619,0.0321,0.238,0.0006,0.0298,0.962,119.336,258693,0,1Hv1VTm8zeOeybub15mA2R,Smooth Operator - Single Version
0.808,0.535,-12.521,0.0353,0.179,9.91e-05,0.158,0.848,114.031,220627,0,7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version
0.739,0.459,-14.42,0.0294,0.129,0.0194,0.0474,0.892,107.115,222320,0,3ZZq9396zv8pcn5GYVhxUi,Down Under
0.554,0.783,-5.852,0.0457,0.416,1.54e-06,0.631,0.813,105.39,162467,1,4w3tQBXhn5345eUXDGBWZG,9 to 5
0.724,0.498,-13.083,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825,273173,0,7j74lucZ59vqN67Ipe2ZcY,Maneater
0.711,0.292,-15.523,0.037,0.313,0.0,0.131,0.194,103.951,296800,2,2M9ro2krNb7nr7HSprkEgo,Fast Car
0.379,0.589,-7.315,0.027,0.0473,0.0,0.122,0.334,140.068,243360,5,7Ewz6bJ97vUqk5HdkvguFQ,Heaven
0.54,0.429,-11.822,0.0285,0.000202,0.355,0.141,0.113,110.171,295516,5,6ADSaE87h8Y3lccZlBJdXH,With Or Without You
0.92,0.654,-3.051,0.0401,0.0236,0.0153,0.036,0.847,117.046,293827,7,5ChkMS8OtdzJeqyybCc9R5,Billie Jean
0.535,0.716,-5.025,0.0431,0.326,0.0,0.659,0.901,94.379,175173,1,2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll
0.78,0.565,-7.32,0.0306,0.736,0.00269,0.063,0.365,101.967,322133,2,1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster
0.631,0.932,-4.142,0.0354,0.0429,0.137,0.0918,0.971,122.431,213067,7,7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009
0.675,0.649,-10.271,0.0319,0.0204,0.0,0.0959,0.596,116.62,228000,0,0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes
0.731,0.738,-8.125,0.0377,0.184,0.0,0.214,0.958,117.656,236920,0,3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me
0.597,0.87,-11.97,0.0371,0.0119,0.166,0.0678,0.944,109.901,238733,0,05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine
0.869,0.648,-8.698,0.0633,0.121,2.17e-05,0.126,0.9,125.035,339320,0,3koCCeSaVUyrRo3N2gHrd8,Let's Groove
0.625,0.726,-11.402,0.0444,0.0158,0.000169,0.0625,0.507,124.945,280400,0,4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms
0.572,0.835,-6.219,0.0317,0.171,0.000377,0.0702,0.795,129.981,241600,7,7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster
0.543,0.836,-9.11,0.0353,0.000647,0.431,0.153,0.56,105.173,515387,5,2MuWTIM3b0YEAskbeeFE1i,Master Of Puppets
0.572,0.655,-7.027,0.0344,0.00579,3.41e-06,0.0901,0.392,122.49,237053,6,3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit
0.446,0.239,-13.945,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,336453,2,18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered
0.712,0.967,-5.206,0.047,0.0771,0.0,0.356,0.895,145.024,287733,7,3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire
0.529,0.843,-6.908,0.0616,0.0628,0.000827,0.0608,0.188,117.662,310333,5,3MrRksHupTVEQ7YbA0FsZK,The Final Countdown
0.59,0.868,-5.832,0.048,0.0962,0.000322,0.442,0.798,184.348,230640,4,1ot6jEe4w4hYnsOPjd3xKQ,I'm So Excited
0.575,0.643,-8.854,0.0331,0.136,1.65e-06,0.249,0.789,152.854,300107,0,5WDLRQ3VCdVrKw0njWe5E5,Careless Whisper
0.814,0.686,-12.172,0.0342,0.219,0.00382,0.155,0.778,106.679,246440,0,6JNJERZGJwDVgkmbohBw7u,Self Control
0.581,0.498,-6.9,0.0276,0.198,0.0,0.132,0.111,116.262,206360,6,63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster
0.817,0.599,-9.249,0.0328,0.132,0.000311,0.0873,0.548,108.873,245640,0,2KH16WveTQWT6KOG9Rg6e2,Eye of the Tiger
0.395,0.252,-13.589,0.0301,0.8,0.0,0.101,0.126,177.679,264333,2,4LFwNJWoj74Yd71fIr1W8x,Right Here Waiting
0.766,0.772,-9.362,0.0353,0.403,0.0584,0.183,0.919,128.168,220893,0,0qi4b1l0eT3jpzeNHeFXDT,Just Can't Get Enough
0.692,0.422,-10.533,0.0333,0.0811,0.0,0.0848,0.468,74.375,193120,0,2DjWsDGgL1xNbhnr7f6t5F,Baby Can I Hold You
0.398,0.952,-6.042,0.061,0.000373,7.75e-05,0.1,0.584,122.093,278680,5,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.
0.622,0.54,-13.99,0.0261,0.017,0.00771,0.265,0.847,130.879,264907,0,19Ym5Sg0YyOCa6ao21bdoG,Gypsy
0.768,0.828,-5.109,0.0313,0.0964,2.85e-05,0.097,0.961,118.777,234333,7,2olVm1lHicpveMAo4AUDRB,The Power Of Love
0.62,0.936,-4.593,0.0308,0.0261,0.0,0.0679,0.763,97.527,175747,7,4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster
0.783,0.836,-9.223,0.0486,0.396,0.0236,0.135,0.831,108.966,222667,0,5zWZ9iNevP0397xB3jWV2z,Brother Louie
0.558,0.768,-9.997,0.0343,0.121,0.0626,0.124,0.429,81.909,260573,6,44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic
0.797,0.872,-6.727,0.0575,0.291,0.0,0.284,0.866,129.885,222427,7,56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered
0.776,0.867,-3.704,0.0479,0.0495,7.92e-06,0.197,0.918,138.827,258040,7,1OOtq8tRnDM8kG2gqUPjAj,Beat It
0.64,0.649,-10.345,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,221053,0,4CoSCPlKNrWli7E5kFtbcl,Little Lies - 2017 Remaster
0.748,0.551,-9.054,0.0239,0.243,1.57e-06,0.0943,0.65,113.535,262240,0,6RNDeRnWsRMjPdNVgupZCs,I Just Called To Say I Love You
0.898,0.271,-12.238,0.091,0.0135,0.00138,0.0461,0.742,111.485,226240,0,62LJFaYihsdVrrkgUOJC05,Kiss
0.555,0.757,-7.868,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,221840,6,5dRQUolXAVX3BbCiIxmSsf,Your Love
0.454,0.788,-6.748,0.0371,0.574,0.000766,0.0859,0.52,126.15,294720,2,3oEkrIfXfSh9zGnE7eBzSV,The Winner Takes It All
