danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster,id,names
0.724,0.798,-3.861,0.0621,0.152,0.000548,0.261,0.376,97.025,113821,0,1YMevwtFMhlwZDExrRyrEA,ANDIJOLA
0.662,0.812,-7.719,0.0451,0.00396,0.763,0.234,0.0977,119.994,229000,6,1FUUe1VbjWakX9nFfd0Qki,Andalucia
0.553,0.314,-9.624,0.0272,0.763,1.98e-06,0.111,0.224,112.067,268747,5,6GyBgO7IGH7nBdhbogEYnT,Auf anderen Wegen
0.792,0.511,-6.876,0.0409,0.124,9.04e-05,0.14,0.111,113.983,168490,0,30QR0ndUdiiMQMA9g1PGCm,"...And to Those I Love, Thanks for Sticking Around"
0.634,0.797,-5.987,0.0402,0.43,0.0,0.0541,0.787,123.808,207627,2,6XAhhD4ZbcHoPm7FdcFzbS,Die Gefühle haben Schweigepflicht
0.792,0.329,-12.906,0.0593,0.6,0.857,0.193,0.526,127.02,230500,6,3ZSqMer9RLSglvi18bWXYV,Sky and Sand
0.63,0.886,-4.615,0.0406,0.011,0.0,0.0697,0.897,127.96,240600,2,6dXt4t5jgySnVTeTpT4C0l,Auf uns
0.792,0.579,-9.759,0.313,0.0915,1.26e-06,0.127,0.594,132.055,109064,1,3uBXhhgrVB5a3FizUGNv52,Up and down
0.709,0.832,-4.578,0.0478,0.403,0.0,0.0985,0.681,118.027,227520,2,5ftAdpccCCrY7JK8jOOiHn,Ich liebe das Leben
0.55,0.936,-3.196,0.0716,0.00308,0.0,0.0856,0.544,94.988,195813,0,6vHfTLB6nv4zwKgV13Tppe,Anders als die Andern
0.583,0.888,-9.414,0.0349,0.191,4.58e-05,0.0936,0.706,93.206,203600,2,42qNWdLKCI41S4uzfamhFM,Duvet
0.767,0.331,-10.777,0.0337,0.64,0.0,0.0681,0.636,113.312,149693,5,65vdMBskhx3akkG9vQlSH1,And I Love Her - Remastered 2009
0.892,0.529,-8.763,0.167,0.0188,0.00195,0.0858,0.0964,132.009,76364,0,4YUH6ZxXY9wBJFFojJc7ZE,Anders
0.562,0.539,-8.369,0.127,0.11,2.51e-05,0.122,0.265,120.705,129333,0,4lzSnLOG22jku5KeUqHQeF,Anders
0.731,0.804,-7.621,0.0473,0.172,0.00028,0.0685,0.957,107.383,205933,2,7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love - Single Version
0.64,0.537,-5.452,0.0282,0.0875,9.84e-06,0.11,0.0676,112.868,196188,0,0fiijtFXDJ9MOVwgSaEQJ5,Don't Give Up On Me
0.655,0.818,-4.852,0.0319,0.000182,0.00399,0.104,0.767,117.956,192790,2,5JVbvCHX10U2pLa5DEqGav,Safe and Sound
0.658,0.282,-8.282,0.0353,0.433,0.0,0.0741,0.39,119.757,277724,5,1cQ3LIkZE68pMSnPhZWXLu,Earned It (Fifty Shades Of Grey)
0.685,0.89,-3.823,0.0534,0.12,0.0,0.546,0.78,125.02,196467,7,47owqHZeQ8b5wyPASIN2Np,Zuckerpuppen
0.665,0.662,-6.874,0.271,0.171,0.0,0.0831,0.381,149.976,238213,4,0pQr5WsobmdZHnuObT0sc2,Astronaut
0.608,0.759,-5.272,0.169,0.603,0.0,0.103,0.55,83.887,189707,0,5FNhlq7JSnm1kisNKeuVAP,Andere Welt
0.681,0.856,-4.161,0.0779,0.472,0.0,0.278,0.46,124.955,197427,0,3CXCSDeLa8tmiG84onlQpx,Ja ich will
0.641,0.854,-4.182,0.0385,0.00646,0.0,0.0806,0.527,129.979,245893,0,1wvdEyZ0QwNcYdyWXWlte4,Verdammt lang her
0.507,0.455,-9.494,0.2,0.57,0.0,0.147,0.421,203.679,135294,4,4Mb3N42h1Cgr2YpQPm9qWV,Anderer Mann
0.315,0.715,-8.072,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,289533,4,6Qyc6fS4DsZjB2mRW9DsQs,Iris
0.635,0.392,-9.46,0.0242,0.609,7.8e-05,0.0745,0.455,102.02,240147,5,4pKTaU9Vm7nC5tC0mxjxfI,"Andante, Andante"
0.815,0.802,-4.63,0.0362,0.25,0.0,0.0712,0.822,118.048,177960,2,3eDZt19iMZQ4Qy8aYLGSen,"Anders ist gut (feat. Katharina Hirschberg, Harriet Herbig-Matten, Richard Kreutz, Benjamin Weygand)"
0.811,0.508,-14.865,0.0437,0.281,0.0,0.0985,0.881,118.049,168444,2,2eqvKYvhTzE5s237UzFhfZ,Anders ist gut
0.61,0.926,-4.843,0.0479,0.031,0.0012,0.0821,0.861,172.638,200400,4,62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye - From Deadpool and Wolverine Soundtrack
0.824,0.47,-5.672,0.178,0.244,0.0,0.11,0.479,88.986,315291,0,5Dm1JKBzkWY9z69YfQBZ5f,Andreas Lubitz
0.584,0.717,-5.175,0.0266,0.0194,0.756,0.0739,0.659,140.031,140643,6,00RLNHc2jkEjUoCUlFgPVT,welcome and goodbye
0.53,0.517,-9.253,0.399,0.387,0.0,0.176,0.381,137.554,326813,1,4sMmYKC0ot3GTbl2RzHw7T,And This is Just The Intro
0.684,0.834,-4.524,0.0675,0.0646,0.0,0.271,0.538,164.02,217667,4,5A6OHHy73AR5tLxgTc98zz,Black and Yellow
0.64,0.537,-5.452,0.0282,0.0875,9.84e-06,0.11,0.0676,112.868,196188,0,7c30PyJKQybtADvApQpJdg,Don't Give Up On Me
0.908,0.669,-2.827,0.0738,0.00286,0.0,0.237,0.662,112.238,290320,2,7lQ8MOhq6IN2w8EYcFNSUk,Without Me
0.546,0.537,-7.44,0.0268,0.000135,0.287,0.125,0.0923,109.908,296227,0,4N0fzRX3T7QkOecp3pkWpp,With Or Without You
0.521,0.592,-7.777,0.0304,0.308,0.0,0.122,0.535,157.969,251668,4,2plbrEY59IikOBgBGLjaoe,Die With A Smile
0.752,0.488,-7.05,0.0705,0.293,9.2e-06,0.0936,0.533,136.07,201661,2,6FZDfxM3a3UCqtzo5pxSLZ,Without Me
0.54,0.429,-11.822,0.0285,0.000202,0.355,0.141,0.113,110.171,295516,0,6ADSaE87h8Y3lccZlBJdXH,With Or Without You
0.662,0.413,-7.357,0.0299,0.213,0.0,0.134,0.467,93.005,161385,0,1KMkcUvF7m3SDChDOa7i5L,WITHOUT YOU
0.662,0.858,-4.844,0.0428,0.00163,0.0,0.0456,0.295,133.993,181673,0,6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza)
0.608,0.614,-3.727,0.0285,0.227,4.06e-06,0.157,0.402,127.884,208133,0,3UN6cIn3VIyg0z1LCuFSum,Without You (feat. Usher)
0.662,0.693,-4.298,0.0698,0.134,0.0,0.145,0.655,86.009,252120,2,5Lgcn7u07bHuqbOtXkN62u,With You
0.603,0.407,-11.667,0.0314,0.378,1.15e-06,0.0529,0.166,121.96,215110,5,0pkIJFV6mviH9dmBYsFwTM,Without You
0.421,0.978,-4.004,0.302,0.0037,0.0,0.111,0.359,196.921,203267,4,5uuXtfqM7Wp3idCxyHeOll,With You
0.744,0.514,-6.103,0.0746,0.355,0.0,0.184,0.449,136.013,228816,0,6Zc5f20q7sOe1IC1c1jQvZ,Without Me (with Juice WRLD)
0.619,0.63,-6.715,0.0467,0.139,3.72e-05,0.142,0.138,119.956,202000,0,70H0AMIuTm0brh3hznKvFu,Without You
0.52,0.675,-8.036,0.0535,0.243,0.0298,0.276,0.125,148.134,176757,0,26VCyPfEWFecgJSq3SrF4o,With A Smile
0.88,0.428,-8.28,0.206,0.149,5.05e-05,0.114,0.333,100.007,172800,1,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin)
0.751,0.597,-6.59,0.125,0.0659,0.0,0.0881,0.159,123.997,202533,0,6o4nVtywF4F75RkOcDxrtd,With That (feat. Duke)
0.752,0.488,-7.05,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,2,5p7ujcrUXASCNwRaWNHR1C,Without Me
0.911,0.644,-3.237,0.061,0.00271,0.0,0.234,0.665,112.252,290120,2,2YaiY5Cr8IFv0X0YRZDNzV,Without Me
0.434,0.944,-3.22,0.427,0.00129,3.15e-06,0.797,0.244,160.005,210000,7,3zadjYfWAkksx6Bqigiwne,WITHOUT YOU
0.167,0.851,-4.039,0.0421,0.0127,0.0,0.172,0.11,175.426,291360,4,1OTvWduKQV0MQd2gnGM9He,With Me
0.413,0.42,-6.444,0.0416,0.588,6.39e-05,0.11,0.185,84.126,172724,5,5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me
0.705,0.515,-9.343,0.0337,0.365,0.0,0.389,0.803,112.035,164107,2,2RnPATK99oGOZygnD2GTO6,With A Little Help From My Friends - Remastered 2009
0.432,0.795,-7.016,0.0328,0.0115,0.947,0.0812,0.221,169.988,112949,6,5nKVY8ddr3VWhuuNn71SvN,with u
0.307,0.43,-11.333,0.0629,0.288,0.000994,0.0988,0.305,145.224,312173,5,0YZ3J8xzGwLOg4yEgST1YK,With A Little Help From My Friends
0.745,0.642,-6.257,0.287,0.0204,0.0,0.0658,0.226,179.974,131240,4,1lOe9qE0vR9zwWQAOk6CoO,Ransom
0.415,0.533,-8.445,0.0308,0.0037,0.000732,0.176,0.126,138.929,278440,0,2cJDsHTLgDQvf5G73RCNX5,With Arms Wide Open
0.527,0.415,-11.451,0.122,0.457,1.72e-05,0.117,0.515,78.169,125093,5,1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine
0.586,0.575,-8.404,0.0372,0.693,0.00022,0.126,0.595,111.948,228933,5,4r3v5fSWyEoZR7HQVUcYYb,Without You
0.763,0.608,-8.1,0.035,0.262,2.5e-05,0.12,0.394,121.02,138013,0,4255amV4enzl28KAn16rUO,Are You With Me
0.381,0.186,-15.477,0.029,0.613,2.75e-06,0.0694,0.142,65.058,201000,5,6MrILERJLA3Jcq0E9poZsp,Without You
0.655,0.469,-6.257,0.0292,0.173,0.0,0.0956,0.467,92.56,161385,0,1EHUQesfVKwbthtNcpBi9g,WITHOUT YOU (with Miley Cyrus)
0.575,0.45,-9.306,0.0259,0.531,6.59e-05,0.124,0.263,132.039,242485,5,5LrN7yUQAzvthd4QujgPFr,Here With Me
0.607,0.417,-12.26,0.0424,0.375,0.042,0.289,0.0687,117.753,216472,5,55pgkg1qRKPA6fKyPgBm4g,With A Smile - Slowed Down
0.558,0.31,-13.288,0.0787,0.25,0.000146,0.106,0.12,115.037,347402,5,11WEnIjGTpdzo0CPVqMgVJ,With It // We Did It
0.926,0.517,-6.794,0.184,0.00218,0.0,0.091,0.284,132.07,197747,0,0tISnxqgVmxqhVghsTi2Rr,With Them
0.488,0.94,-3.603,0.225,0.0985,0.0,0.0989,0.787,173.976,191320,4,0gNmXbG9WieRMVZSMx5Ciq,With You
0.639,0.71,-3.358,0.0479,0.483,2.22e-06,0.219,0.373,136.004,248906,0,4bw3ZyWA1ui0Adu285NWDl,Without Me - ILLENIUM Remix
0.692,0.651,-8.267,0.0324,0.292,0.00241,0.105,0.706,97.923,254560,2,0bRXwKfigvpKZUurwqAlEh,Lovely Day
0.96,0.653,-9.293,0.233,0.00211,0.0,0.325,0.624,112.226,289541,2,3ykf55mkcUmXotYgdTUdQx,Without Me - Black Eminem Remix
0.269,0.681,-5.51,0.0473,0.0336,0.0,0.0927,0.0674,85.365,263880,0,5KW4qNLjWeh7rMbxCfg89N,Without You (with HAYLA)
0.695,0.876,-4.262,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,279213,2,40rvBMQizxkIqnjPdEWY1v,Down with the Sickness
0.949,0.661,-4.244,0.0572,0.0302,0.0,0.0454,0.76,104.504,284200,2,3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady
0.495,0.938,-3.259,0.209,0.126,0.0,0.0745,0.766,173.973,191098,4,0ljNasm0NwfnrZgJGoumOC,With You
0.401,0.833,-5.786,0.0749,0.000214,0.69,0.15,0.44,149.737,164800,6,2uFuJHW1ZW9b6IruX8adLc,Without Me - Hardstyle
0.462,0.00158,-33.636,0.0368,0.995,0.952,0.13,0.107,59.999,176000,3,2rIv7YBfIHobP9BZ17hLWk,without you
0.702,0.81,-9.467,0.0398,0.246,0.267,0.102,0.269,120.022,242500,0,6jTbKd7VnhCt5qxyWTdak7,Karibu
0.557,0.533,-6.817,0.0252,0.0492,0.0,0.205,0.233,143.994,238733,0,3NLrRZoMF0Lx6zTlYqeIo4,Here Without You
0.477,0.865,-4.462,0.0395,0.00877,4.52e-05,0.271,0.413,120.872,254920,0,3rBNl0wvV7hVdTTP0feVBU,With Every Heartbeat
0.475,0.476,-5.954,0.0283,0.833,0.0,0.0982,0.17,147.042,174828,5,0WqHYUiGuqkC7koA2l5Ou1,without you with me
0.555,0.757,-7.868,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,221840,0,5dRQUolXAVX3BbCiIxmSsf,Your Love
0.702,0.797,-6.635,0.0557,0.583,0.495,0.179,0.0356,122.011,208525,6,0xoYZ45fgTfyQYREZPN7Sa,You & Me - Rivo Remix
0.55,0.917,-3.159,0.0638,0.00428,0.0,0.197,0.601,126.115,177827,0,6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid"
0.329,0.235,-7.699,0.0303,0.918,0.0,0.137,0.22,171.006,204326,5,69vToJ9BMbbLlFZo7k7A7B,You Are The Reason
0.532,0.767,-5.509,0.0574,0.00287,0.000513,0.39,0.755,127.361,210173,7,2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long
0.715,0.655,-6.425,0.137,0.0525,0.0,0.115,0.531,95.078,207333,0,5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)"
0.578,0.654,-12.421,0.0562,0.121,3.62e-06,0.0673,0.621,129.513,216467,0,0WoFs3EdGOx58yX5BtXvOa,Your Love
0.646,0.668,-5.203,0.0282,0.491,0.0,0.212,0.64,90.969,148318,2,5uQ7de4EWjb3rkcFxyEOpu,Belong Together
0.66,0.379,-9.357,0.0543,0.798,0.0,0.0913,0.0762,124.027,170227,5,4l0RmWt52FxpVxMNni6i63,you broke me first
0.474,0.365,-5.446,0.0306,0.251,2.02e-06,0.186,0.219,113.207,159547,5,6fSNK6QlZskYmKTvJnNH5P,You'll Never Walk Alone
0.541,0.959,-2.947,0.0505,0.0663,2.18e-06,0.344,0.812,122.805,222707,7,0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name
0.332,0.635,-5.653,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,201493,4,6KI1ZpZWYAJLvmVhCJz65G,You Don't Own Me (feat. G-Eazy)
0.551,0.881,-6.099,0.0542,0.186,0.0791,0.152,0.387,88.036,153000,0,7zwn1eykZtZ5LODrf7c0tS,You Get Me So High
0.586,0.358,-9.761,0.0308,0.556,0.0,0.11,0.365,169.925,286369,5,4nHJcUtNSUVjXRnjdP29Bk,You’re Gonna Go Far
0.574,0.694,-4.697,0.0327,0.00481,0.0,0.102,0.401,109.85,168667,0,244AvzGQ4Ksa5637JQu5Gy,You've Got The Love
0.799,0.539,-6.351,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547,0,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke
0.412,0.876,-6.008,0.472,0.102,0.0,0.297,0.706,130.21,273133,1,5Y77SQxEr1eiofPeUTPHxM,You
0.62,0.936,-4.593,0.0308,0.0261,0.0,0.0679,0.763,97.527,175747,2,4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster
0.574,0.121,-14.275,0.0426,0.978,1.04e-06,0.353,0.657,115.165,82200,5,4cNpO3kF8rqcH8G3huFCJp,you are my sunshine
0.673,0.95,-5.149,0.0488,0.0229,0.0823,0.398,0.563,150.019,140000,7,09CnYHiZ5jGT1wr1TXJ9Zt,Thank You (Not So Bad)
0.699,0.812,-6.005,0.0377,0.0164,0.000763,0.105,0.662,138.185,276693,2,4dyx5SzxPPaD8xQIid5Wjj,Young Folks
0.751,0.501,-12.151,0.0551,0.234,0.112,0.0467,0.902,167.057,190627,2,4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True)
0.599,0.392,-6.869,0.0257,0.378,0.000107,0.131,0.26,75.066,282813,5,3W2ZcrRsInZbjWylOi6KhZ,You & Me - Flume Remix
0.721,0.723,-5.201,0.112,0.541,1.54e-06,0.675,0.528,93.976,130213,7,71zRhP7sfn3zHzYePufcsn,you & i
0.632,0.773,-4.856,0.0346,0.0623,0.0,0.0885,0.474,130.033,231124,0,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version)
0.771,0.671,-5.617,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,2,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down
0.473,0.434,-10.02,0.0257,0.701,0.0,0.628,0.711,94.814,150000,5,7ngRS53kqxLcEt9Pythc5d,You Don't Own Me
0.552,0.315,-11.028,0.0299,0.828,5.52e-06,0.101,0.324,128.187,241787,5,38zsOOcu31XbbYj9BIPUF1,Your Song
0.744,0.396,-13.712,0.057,0.509,0.00319,0.121,0.18,102.969,277832,5,3CWq0pAKKTWb0K4yiglDc4,You’re Losing Me (From The Vault)
0.407,0.725,-5.346,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247267,4,57kR5SniQIbsbVoIjjOUDa,You Know You Like It
0.696,0.39,-10.331,0.0616,0.447,1.55e-05,0.125,0.395,120.032,194207,5,4D7BCuvgdJlYvlX5WlN54t,"You're On Your Own, Kid"
0.735,0.853,-5.109,0.0391,0.0258,0.000289,0.0714,0.698,128.004,185742,2,3mFxa40cBrV52tHF9xJ740,You Are In My System
0.489,0.482,-9.466,0.0275,0.417,0.00227,0.235,0.33,136.803,226706,5,4S1VYqwfkLit9mKVY3MXoo,Forever Young
0.713,0.452,-9.638,0.0295,0.841,0.0038,0.105,0.235,102.963,218883,5,0pdKRp2sUthTPe7RLWpPqQ,You're Somebody Else
0.494,0.632,-6.89,0.0342,0.682,0.0,0.0869,0.0797,147.873,274693,5,6Up545NUflOiXo8cEraH49,You Say
0.872,0.572,-7.925,0.0561,0.00302,0.112,0.0862,0.237,124.995,143375,0,77iE7LcAR6cmYOd19H0FsK,You Will See
0.23,0.357,-6.596,0.0315,0.63,0.0,0.0886,0.174,114.229,241067,5,5XQavlXrNHBBvlN4IJqhqW,You Raise Me Up
0.597,0.854,-5.114,0.463,0.0169,0.0,0.124,0.152,120.276,203418,1,2iUXsYOEPhVqEBwsqP70rE,Youngblood
0.66,0.68,-8.18,0.0313,0.153,6.7e-06,0.0784,0.671,106.187,258411,2,2DnJjbjNTV9Nd5NOa1KGba,You're So Vain
0.845,0.541,-9.029,0.0748,0.0586,0.0586,0.149,0.79,117.362,334600,2,0Zn63G0XTiqXwr1KSmARWz,"You're My Heart, You're My Soul"
0.678,0.533,-10.485,0.186,0.462,0.219,0.139,0.323,150.455,180953,5,3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown
0.494,0.628,-7.615,0.0541,0.0814,0.0,0.111,0.101,129.966,177387,0,6ArK3RtQGmvDV63sUnPHRN,your favorite dress
0.687,0.745,-4.432,0.0379,0.178,1.59e-05,0.111,0.435,129.966,232120,0,1GEBsLDvJGw7kviySRI6GX,You Belong With Me
0.554,0.963,-3.762,0.035,0.000244,0.0702,0.431,0.918,128.175,195147,7,1ChulFMnwxoD74Me8eX2TU,You Spin Me Round (Like a Record)
0.556,0.936,-5.899,0.0361,0.000245,0.000835,0.146,0.346,150.015,139200,4,4aMXRyyANGyF9CjH1kBeBn,You're My Everything
0.762,0.807,-5.852,0.228,0.104,0.000137,0.102,0.433,129.769,155106,1,6xLxMr7gbDdz7VWSx0IBt7,Do you lie
0.586,0.811,-4.123,0.0454,0.00105,4.69e-06,0.103,0.259,129.952,155040,0,2QWin1zM9hxG9zsApuIvso,Young Black & Rich
0.75,0.736,-4.168,0.155,0.0202,0.0,0.265,0.355,130.011,262147,0,7mitXLIMCflkhZiD34uEQI,Party Rock Anthem
0.833,0.918,-6.397,0.092,0.0778,2.6e-05,0.574,0.846,135.942,137847,7,2hFOXN8Eq2gXIGGMIdHdWJ,Party Sahne
0.652,0.698,-4.667,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067,0,3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.
0.775,0.649,-7.7,0.133,0.213,0.000296,0.15,0.426,123.032,133049,2,4xzZohzjgShZ2HGG1N98Kj,Partynutten
0.766,0.667,-5.529,0.0346,0.0214,3.44e-06,0.0655,0.611,128.015,187093,2,6dergMRvlTAJKtsWQzzPdO,Partyplanet
0.728,0.431,-9.966,0.0622,0.749,0.0,0.0996,0.629,130.022,147800,5,5RqR4ZCCKJDcBLIn4sih9l,Party Girl
0.694,0.895,-4.349,0.252,0.177,0.0,0.0749,0.621,120.002,224187,2,4h6UIDvGWTYZvu4BLf2GpO,Von Party zu Party
0.573,0.63,-8.389,0.105,0.189,2.31e-05,0.259,0.218,77.525,249213,0,4F7A0DXBrmUAkp32uenhZt,Party Monster
0.575,0.411,-9.022,0.0619,0.509,0.00321,0.0884,0.062,81.755,265374,5,1zhMHgotgZXkLCXpqNRnPK,N o C h i l l
0.672,0.704,-10.066,0.312,0.173,0.0,0.139,0.811,99.232,219707,1,5mqPg2dyqb1gBNyg9ycGcT,Party And Bullshit
0.957,0.616,-4.593,0.302,0.0257,9e-06,0.102,0.94,128.003,145107,2,6Ze5ZsSYnUIoNWVStEgJsv,Party im Zoo
0.814,0.74,-5.738,0.145,0.165,0.0,0.111,0.7,138.069,139159,2,7gzdjkagK3pTVW8jYjcYBF,Partyanimal
0.51,0.931,-3.302,0.337,0.0738,0.0,0.5,0.533,201.932,268867,4,0LWkaEyQRkF0XAms8Bg1fC,Party Up
0.662,0.978,-4.63,0.0448,0.0457,8.1e-06,0.362,0.919,131.757,264787,7,0FroQLHyCPAO5SMFUnv615,Party Mix I
0.724,0.869,-3.922,0.046,0.0248,0.0,0.251,0.84,100.999,195813,2,5vc9YsAEBWbRVvgKUcA5vs,Party Animal
0.934,0.562,-4.609,0.24,0.0476,1.31e-06,0.0608,0.712,96.792,209413,2,0KbIwqCAHmXWu7hrszXY6j,Party We Will Throw Now!
0.664,0.973,-5.259,0.0434,0.0481,1.31e-05,0.365,0.936,131.747,264467,7,2lsb4F4PwTRfvGQsH9CSnf,Party Mix I
0.644,0.978,-5.279,0.0519,0.034,0.0,0.198,0.893,131.571,265760,2,7xC6pFPYHrjwkjmNzOR240,Party Mix II
0.762,0.576,-4.951,0.0829,0.0556,0.0,0.0866,0.316,142.096,221178,0,1KhljCoJ2TgDEldnnfTHHc,Party (feat. Usher & Gucci Mane)
0.498,0.783,-9.39,0.0896,0.000275,0.0,0.179,0.652,156.252,115681,4,0tEr9vAe483LIkxQOEk55R,Partysau
0.91,0.324,-15.382,0.331,0.48,0.000138,0.0919,0.598,100.989,124753,1,7d6ScLC2TcB4LScb5St96n,Partyticker
0.897,0.633,-8.326,0.172,0.322,0.00221,0.113,0.8,124.985,109852,2,2mIkDNv5RqhecXE01zdLSX,Gib‘s Mir
0.729,0.431,-9.867,0.0643,0.746,0.0,0.0994,0.621,130.087,147800,5,3FCXuJ78fwKx8IslpHU5Nm,Party Girl
0.543,0.681,-7.876,0.0477,0.159,1.49e-06,0.298,0.154,124.926,123080,0,236P5yLtfnHgTMxevc0q6F,TBH
0.64,0.94,-2.976,0.0795,0.00528,0.000484,0.357,0.243,127.995,158555,7,5AEs83CYoPApEjYEJGbTuJ,Party Till We Die (feat. Andrew W.K.)
0.645,0.58,-9.527,0.0406,0.22,0.0,0.0878,0.163,101.733,459660,0,0GROiXm03OrMC5ltXLhGIu,The Party & The After Party
0.826,0.795,-3.55,0.0493,0.361,0.00141,0.0948,0.534,117.006,201026,2,5BkBcXJ0rDRlnzh3tmknxI,Party With A Jagaban
0.528,0.964,-2.225,0.0729,0.00138,0.0,0.301,0.224,137.477,125862,4,0i5Lv2pnFSqZopukoniHcv,party addict
0.829,0.799,-5.389,0.0897,0.0151,0.000543,0.242,0.471,97.013,227629,0,4tYFy8ALRjIZvnvSLw5lxN,Party
0.707,0.855,-3.459,0.303,0.257,0.0,0.0883,0.677,179.883,182000,4,1cRtvrg3obMXE8ls9Zxv1G,Party
0.595,0.678,-5.18,0.0335,0.0199,0.00389,0.418,0.259,117.067,99213,7,5fEB6ZmVkg63GZg9qO86jh,Break from Toronto
0.802,0.938,-4.58,0.0399,0.00167,0.77,0.0602,0.964,127.998,154453,6,5BiKVA9PveEF0iC63Atcrg,Party
0.788,0.582,-9.485,0.0684,0.717,0.0626,0.0838,0.937,161.998,174907,2,2kNpg9AiImLPLhDDbgWgZs,Party mit mir selbst
0.829,0.587,-7.01,0.0328,0.179,0.0,0.161,0.777,130.024,199385,2,3E5i4Ys2tHx1WxjvCaVu4K,Party
0.861,0.834,-7.591,0.108,0.0502,0.479,0.0706,0.521,126.991,237004,6,6QNyCBxwG3qhSN0IhObKHA,Party
0.465,0.945,-4.243,0.0517,0.001,2.52e-06,0.403,0.499,135.029,188107,7,43pN1UPix91u8e4GLFQ9Yf,Party in My Head
0.768,0.75,-4.889,0.0878,0.493,0.000787,0.0626,0.409,119.989,184000,2,7HUFmUxaJT5iOJghTuCYbV,PARTY
0.487,0.651,-8.601,0.0457,0.000116,0.0,0.164,0.118,142.705,128052,0,2LjhfuqrYG4wLagOWiqIj4,PARTY
0.875,0.717,-5.324,0.23,0.269,3.63e-05,0.0781,0.964,115.987,162284,2,72phKs5mJfwjKdc2ivbs7w,Party
0.726,0.863,-3.853,0.0407,0.0465,0.0,0.126,0.554,136.053,159053,2,2jS3ohHKsvGQi0LUWbrFc4,Party Shaker
0.732,0.588,-8.364,0.0273,0.214,0.893,0.0738,0.755,100.011,267995,6,6yKSbasXlkDEdrGzkyVqI9,Party
0.676,0.727,-4.311,0.08,0.0439,0.0,0.147,0.663,72.558,100965,2,4c4NYbn198dvyUlOMK1rbE,Party
0.367,0.111,-14.084,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077,5,43zdsphuZLzwA9k4DJhU0I,when the party's over
0.812,0.767,-5.589,0.115,0.106,0.0,0.0814,0.795,120.741,201720,2,5ECpVZ4c6AndofTaPdtZtV,Party
0.623,0.961,-2.902,0.0652,0.00973,0.00162,0.418,0.141,155.005,195101,7,2ABnWO87LfxTHsj2dewC7X,Party People
0.851,0.56,-6.206,0.0938,0.101,6.79e-06,0.128,0.481,101.056,173000,2,2BVAJ37PxmYSVXzzkf3kaP,Party
0.772,0.479,-8.285,0.0674,0.201,0.00381,0.144,0.571,76.024,130667,2,3y6sYN3QKsIO9sOXterijD,Party im Hotel
0.904,0.222,-16.435,0.207,0.917,0.000203,0.34,0.31,115.035,238554,5,2RNzNtZawZDm23mm4xKOpF,Party
0.728,0.957,-2.188,0.0818,0.227,0.00129,0.186,0.4,138.027,128696,4,7JjY69WrRWHtY09Wn9V1tv,PARTY
0.584,0.912,-2.931,0.0626,0.0143,0.0,0.443,0.801,151.919,169737,7,018jkJXmMWKWZAlu4yh0nV,Party Palmen und Suff Suff
0.561,0.431,-8.81,0.0578,0.768,1.42e-05,0.106,0.137,143.875,242013,5,5wANPM4fQCJwkGd4rN57mH,drivers license
0.765,0.837,-3.113,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,195973,2,0KAiuUOrLTIkzkpfpn9jb9,Drive By
0.645,0.792,-7.34,0.036,0.0562,0.0121,0.119,0.666,90.565,232453,2,7nnWIPM5hwE3DaUBkvOIpy,Drive
0.754,0.804,-7.189,0.0368,0.0186,0.0613,0.207,0.972,132.964,240747,2,0NI9wGowTO80hVs3l6wa0i,Driver's Seat
